Organization Name,Organization Name URL,Website,Industries,Industry Groups,Description,Full Description,LinkedIn,Hub Tags,Twitter,Facebook
AlixaRx,https://www.crunchbase.com/organization/alixarx,http://www.alixarx.com,"Biotechnology, Health Care, Pharmaceutical","Biotechnology, Health Care, Science and Engineering",AlixaRx is a pharmacy and clinical pharmacist services company focused on improving healthcare delivery.,"AlixaRx, a new pharmacy and clinical pharmacist services company, was created with the direct input of patients, nurses, therapists, physicians and pharmacists. It is a collaboration of innovative thinking focused on improving access, increasing safety and maximizing time and cost savings. Their goal is to significantly transform medication management in post-acute long-term care.  Through their clinical pharmacist consulting services, seamless software integration and premier remote automated dispensing technology AlixaRx ensures that the right dose of the right medication is administered to the right patient at the right time for the right reason. The impact on patient care, time savings and cost reduction is both meaningful and measurable.",http://www.linkedin.com/company/alixarx,,http://twitter.com/AlixaRx,http://www.facebook.com/AlixaRx
Alkahest,https://www.crunchbase.com/organization/alkahest,http://www.alkahest.com/,"Biotechnology, Health Care, Medical","Biotechnology, Health Care, Science and Engineering","Alkahest develops therapies derived from blood to treat neurological diseases, with an emphasis on age-related cognitive decline.","Alkahest develops therapies derived from blood to treat neurological diseases, with an emphasis on age-related cognitive decline. It collaborates with Barcelona, Spain-based Grifols, a global healthcare company producer of plasma therapies. The company’s breakthrough research has demonstrated that factors in the blood plasma of young mice are able to reverse brain deficits in normal aging and Alzheimer’s disease models in mice. The company was founded in 2014 and is based in San Carlos, California.",https://www.linkedin.com/company/alkahest-inc-/,,,
Alkermes,https://www.crunchbase.com/organization/alkermes,http://www.alkermes.com,"Biotechnology, Health Care, Pharmaceutical","Biotechnology, Health Care, Science and Engineering","Alkermes is a biotechnology company that develops, manufactures and commercializes medicines for the treatment of chronic diseases.","Alkermes, Inc. is an integrated biotechnology company. The Company is engaged in the business of developing, manufacturing and commercializing medicines for the treatment of prevalent, chronic diseases. Alkermes, Inc. develops, manufactures and commercializes VIVITROL for alcohol dependence and manufacture RISPERDAL CONSTA for schizophrenia and bipolar I disorder. Its pipeline includes extended-release injectable and oral products for the treatment of prevalent, chronic diseases, such as central nervous system (CNS), disorders, reward disorders, addiction, diabetes and autoimmune disorders. The Company has a research facility in Massachusetts and a commercial manufacturing facility in Ohio. RISPERDAL CONSTA is used for the treatment of schizophrenia and for the treatment of bipolar I disorder. VIVITROL is an extended-release MEDISORB formulation of naltrexone, as a once-monthly injectable medication for the treatment of alcohol dependence.",http://www.linkedin.com/company/alkermes,,https://twitter.com/alkermes,https://www.facebook.com/alksplc/
Alkeus Pharmaceuticals,https://www.crunchbase.com/organization/alkeus-pharmaceuticals,http://alkeus.com,"Biotechnology, Medical, Medical Device, Pharmaceutical","Biotechnology, Health Care, Science and Engineering","Alkeus Pharmaceuticals Inc., a Boston-based startup focused on treatments for serious ophthalmic conditions.","Alkeus Pharmaceuticals Inc., a Boston-based startup focused on treatments for serious ophthalmic conditions.",,,,
Alladapt Immunotherapeutics,https://www.crunchbase.com/organization/alladapt-immunotherapeutics,https://www.alladapt.com/,Biotechnology,"Biotechnology, Science and Engineering",Alladapt Immunotherapeutics is a privately held biopharmaceutical company developing prescription therapeutics targeting food allergy.,"Alladapt Immunotherapeutics is a privately held biopharmaceutical company developing prescription therapeutics targeting food allergy. The Company’s lead program, ADP101, is being advanced as a broad spectrum oral immunotherapy treatment to mitigate food allergy triggered by single or multiple proteins from an expansive set of common allergens.",https://www.linkedin.com/company/alladapt,,,
Allakos,https://www.crunchbase.com/organization/allakos,https://www.allakos.com/,"Biopharma, Biotechnology, Health Care, Therapeutics","Biotechnology, Health Care, Science and Engineering",Allakos is a biotechnology company that develops antibody-based therapeutics to treat various allergies and diseases.,"Allakos develops antibody-based therapeutics to treat diseases in which dysregulation of the T-helper type 2 immune response plays a key role in pathology, including allergic disease, inflammation, and diseases characterized by excess production of inflammatory cells. Its antibodies target cell types implicated in allergic and inflammatory responses.  Allakos was founded in 2012 and is headquartered in San Carlos, California.",https://www.linkedin.com/company/allakos-inc/,,,
AllCells,https://www.crunchbase.com/organization/allcells,https://www.allcells.com,Biotechnology,"Biotechnology, Science and Engineering",AllCells is a biotechnology company dedicated to providing global researchers and biomanufacturing organizations.,"AllCells is the leading provider of high quality human primary cells from peripheral blood and bone marrow. AllCells collects from bi-coastal (Alameda, CA | Qunicy, MA) owned and operated LeukoLab - Donor Care Management Facilities; and process in our adjacent laboratory. We partner with global life science researchers and bio-manu facturing organizations to develop immunotherapies, vaccines, and cell and gene therapy starting material.",https://www.linkedin.com/company/allcells-llc,,https://www.twitter.com/allcells_bio,https://www.facebook.com/allcells
Allegro Diagnostics,https://www.crunchbase.com/organization/allegro-diagnostics,http://www.allegrodx.com,"Biotechnology, Education, Health Diagnostics, Medical","Biotechnology, Education, Health Care, Science and Engineering",Allegro Diagnostics is focused on the development of genomic tests to support the diagnosis and management of lung cancer.,"Allegro Diagnostics was founded in 2006 by Jerome Brody, M.D., and Avrum Spira, M.D., MSc, faculty at the Boston University School of Medicine and thought leaders in the field of pulmonology. The company is currently headquartered in Maynard, Massachusetts.",,,https://www.twitter.com/veracyte,
Allegro Ophthalmics,https://www.crunchbase.com/organization/allegro-ophthalmics,http://www.allegroeye.com/#,"Biotechnology, Pharmaceutical","Biotechnology, Health Care, Science and Engineering",Allegro Ophthalmics is dedicated to delivering and establishing Integrin Peptide TherapyTM.,"Allegro Ophthalmics is a late-stage ophthalmic biopharmaceutical company focused on redefining the retina space with integrin inhibition therapy, a potential market-disrupting class of drugs for the treatment of retinal diseases. Allegro’s lead investigational drug, risuteganib (Luminate), a broad-spectrum integrin inhibitor, downregulates oxidative stress upstream, at its source, simultaneously affecting all four pathways of oxidative stress that contribute to retinal diseases such as diabetic macular edema (DME) and nonexudative age-related macular degeneration (dry AMD).  Risuteganib has successfully met the endpoints for three Phase 2 studies and is preparing to enter Phase 3 studies in DME during the first half of 2019. In addition, risuteganib is being studied in a Phase 2 trial for the treatment of dry AMD with topline results anticipated in Q3 2019.  Allegro is working closely with the global retina community to bring to market new treatment options for leading causes of blindness and is committed to offering patients an improved quality of life sustained by self-sufficient, functional vision.",https://www.linkedin.com/company/allegro-ophthalmics?trk=tyah,,https://twitter.com/AllegroEye,https://www.facebook.com/AllegroEye
Allele Biotech,https://www.crunchbase.com/organization/allele-biotech,http://www.allelebiotech.com/,"Biotechnology, Medical, Pharmaceutical","Biotechnology, Health Care, Science and Engineering",Allele Biotechnology and Pharmaceuticals explores the mechanisms of biological processes to develop technologies and products.,"Allele Biotechnology and Pharmaceuticals is a private, San Diego-based company that explores the mechanisms of biological processes to develop technologies and products for biomedical researchers. The company was founded by scientists and other professionals with the goal of advancing discovery and innovation. It aims to increase accessibility to innovative molecular biology research tools by offering cutting edge products at a reasonable cost and providing excellent customer service in addition to the technical knowledge needed to facilitate their use.  It was founded in 1999 and is headquartered in San Diego, California.",http://www.linkedin.com/company/allele-biotechnology-&-pharmaceuticals-inc-,,http://twitter.com/allele_biotech,http://www.facebook.com/allele.biotech
Allena Pharmaceuticals,https://www.crunchbase.com/organization/allena-pharmaceuticals,http://www.allenapharma.com,"Biotechnology, Pharmaceutical, Therapeutics","Biotechnology, Health Care, Science and Engineering",Allena Pharmaceuticals develops and commercializes non-systemic protein therapeutics to treat metabolic and orphan diseases.,"Allena Pharmaceuticals is developing and commercializing non-systemic protein therapeutics to treat metabolic and orphan diseases, with a particular focus on nephrology and urologic conditions. Its proprietary technological approach enables the design, formulation, and delivery of non-absorbed and stable enzymes orally and in sufficient doses for activity in the GI tract.  It was founded in 2011 and headquartered in Newton, Massachusetts.",https://www.linkedin.com/company/allena-pharmaceuticals-inc-,,,https://www.facebook.com/pages/Allena-Pharmaceuticals/291657267582483
Allergan,https://www.crunchbase.com/organization/allergan,http://www.allergan.com,"Biotechnology, Education, Medical, Pharmaceutical, Universities","Biotechnology, Education, Health Care, Other, Science and Engineering",Allergan is a global pharmaceutical company.,"Allergan, is a multi-specialty healthcare company focused on discovering, developing and commercializing innovative pharmaceuticals, biologics and medical devices that enable people to live life to its greatest potential  to see more clearly, move more freely, express themselves more fully.  In 1950, pharmacist Gavin S. Herbert established Allergan Pharmaceuticals, Inc. Allergan focused on the discovery and development of novel formulations for specialty markets, as well as intimate collaboration with physicians and the scientific community. In 1953, Allergan produced eye drops and formulated new products such as the first cortisone eye drop to treat allergic inflammation and the first ophthalmic steroid decongestant. Allergan's is best known for its product, Botox. Some of the top Botox providers in the U.S. Include [Epione Beverly Hills](https://www.epionebh.com/),  EVEXIAS Medical Centers & [Skin Associates](https://www.skinassociatesfl.com/).",https://www.linkedin.com/company/allergan,,http://twitter.com/Allergan,
AllergEase,https://www.crunchbase.com/organization/allergease,http://aedrops.com,"Biotechnology, Health Care, Medical","Biotechnology, Health Care, Science and Engineering","AllergEase was created by a medical doctor looking for a safe, all-natural treatment to help his family and friends during allergy season.","AllergEase was created by a medical doctor looking for a safe, all-natural treatment to help his family and friends during allergy season. What resulted was a unique blend of organic herbal extracts. Formulated to work alone or complement your other allergy relief remedies, AllergEase is a great-tasting, affordable lozenge to help boot your immune system in high irritant environments.",,,http://twitter.com/AllergEase,http://www.facebook.com/allergease
Allergy Research Group,https://www.crunchbase.com/organization/allergy-research-group,https://www.allergyresearchgroup.com/,"Biotechnology, Health Care, Manufacturing, Marketing, Nutrition","Biotechnology, Food and Beverage, Health Care, Manufacturing, Sales and Marketing, Science and Engineering",Allergy Research Group manufactures and commercializes hypoallergenic and nutritional supplements.,Allergy Research Group provides health products. The company manufactures nutritional supplements and probiotics for hormones and immunity.,https://www.linkedin.com/company/allergy-research-group/,,https://twitter.com/arginnovation,http://www.facebook.com/AllergyResearchGroup/
Allevi,https://www.crunchbase.com/organization/biobots,http://www.allevi3d.com,"3D Printing, Biotechnology, Robotics","Biotechnology, Hardware, Manufacturing, Science and Engineering, Software","Allevi offers bioprinters that enable users to experiment with any biomaterial, work with any cell line, and print in any geometry.","Allevi offers bioprinters that enable users to experiment with any biomaterial, work with any cell line, and print in any geometry. Its platform empowers novice and expert 3D bioprinting users alike to quickly and easily achieve their goals.",https://www.linkedin.com/company/5319961,,https://twitter.com/allevi3d.com,https://www.facebook.com/allevi3D/
Alleviant Medical,https://www.crunchbase.com/organization/alleviant-medical,https://www.alleviantmedical.com,"Biotechnology, Clinical Trials, Health Care, Medical Device","Biotechnology, Health Care, Science and Engineering",Alleviant Medical develops transcatheter technology designed to lift the clinical and economic burden of heart failure.,"Alleviant Medical focuses on developing a minimally-invasive medical device to treat congestive heart failure. Its proprietary transcatheter technology is designed to create a paradigm shift in the treatment of heart failure by relieving patient symptoms, improving quality of life, and reducing hospital readmissions for over 6 million Americans currently suffering from this disease.",https://www.linkedin.com/company-beta/11047134/,,https://twitter.com/alleviant,
Alliance Bio-Medical,https://www.crunchbase.com/organization/alliance-bio-medical,http://www.alliancebiomedical.com/,"Biotechnology, Clinical Trials, Medical","Biotechnology, Health Care, Science and Engineering",Alliance Bio-Medical is a national network of dedicated clinical research centers.,"ABR’s operation consists of 10 research sites located in South Carolina, North Carolina and Georgia. These sites have achieved unprecedented success in the clinical research industry. The network repeatedly places top 10 in patient enrollment in the United States and on average recruits over 4,500 patients per year. The interconnectivity of the site network makes these achievements possible. The clustering of sites provides the opportunity for inter-site cross training, idea exchange, and standardization of operating procedures. With over ten years of shared experiences the company has developed best practices which continue to be the foundations of its successful U.S. operations.",,,,
Alliance Bioenergy Plus,https://www.crunchbase.com/organization/alliance-bioenergy-plus-inc,https://www.alliancebioe.com/,"Biotechnology, Energy, Renewable Energy","Biotechnology, Energy, Science and Engineering, Sustainability","Alliance Bioenergy Plus is a technology company that focuses on emerging technologies in renewable energy, biofuels, and new technologies.","Alliance Bioenergy Plus is a technology company that focuses on emerging technologies in renewable energy, biofuels, and new technologies. It is a publicly-traded company focusing on Green energy and renewable technologies. Blue Biofuels developed a new and improved technology system that converts virtually any plant material — grasses, wood, paper, farm waste, yard waste, forestry products, fruit casings, nutshells, and the cellulosic portion of municipal solid waste — into sugars and subsequently into biofuels without the use of enzymes or liquid acids. They call this the CTS 2.0 process, where CTS stands for Cellulose to Sugar. The cellulose is converted into sugar and lignin. The sugar is further converted into bio-ethanol and other biofuels.",https://www.linkedin.com/company/alliance-bioenergy-plus,,https://twitter.com/AllianceBioE,
Alliance Contract Pharma,https://www.crunchbase.com/organization/alliance-contract-pharma,https://alcoph.com/,"Biotechnology, Manufacturing, Packaging Services, Pharmaceutical","Administrative Services, Biotechnology, Health Care, Manufacturing, Science and Engineering",Alliance Contract Pharma is a contract manufacturing and packaging facility that offers its customers a wide range of services.,"Alliance Contract Pharma is an FDA and DEA registered contract manufacturing and packaging facility that offers its customers a wide range of services. ACP's well-equipped laboratory serves to support our in-house requirements, and also provides analytical and development assistance to the marketplace. ACP’s fully cGMP compliant Quality System has been designed for R&D, clinical and commercial supply of both Over-the-Counter and Prescription products. ACP's unwavering commitment is to provide high-quality service and products that exceed its client’s expectations.",https://www.linkedin.com/company/alliance-contract-pharma-llc/,,,
Alliance Protein Laboratories,https://www.crunchbase.com/organization/alliance-protein-laboratories,http://www.ap-lab.com,"Biotechnology, Consulting, Product Research","Biotechnology, Data and Analytics, Design, Professional Services, Science and Engineering",Alliance Protein Laboratories is a contract research and consulting firm.,"Alliance Protein Laboratories is a contract research and consulting firm specializing in biophysical analysis. It offers a broad range of biophysical characterization services, contract purification services (research scale), and consulting services.",,,,
Alliance Research Centers,https://www.crunchbase.com/organization/alliance-research-centers,http://www.researchalliance.com,"Biotechnology, Health Care, Life Science, Medical Device, Pharmaceutical","Biotechnology, Health Care, Science and Engineering","At Alliance Research Centers (ARC), we help transform healthcare each day by conducting quality clinical research.","At Alliance Research Centers (ARC), we help transform healthcare each day by conducting quality clinical research. Through our partnerships with medical centers, medical groups and physicians such as yours, we empower patients, physicians and scientists to bring life-saving and life-enhancing therapies and devices to market. With over eighteen years of company experience, the staff at ARC has successfully completed over 500 clinical trials funded by pharmaceutical companies, the American College of Surgeons Oncology Group (ACOSOG), and the National Cancer Institute.   Our Patients Come First From the moment you first come into our office, you are taking a step towards shaping the future of medicine.  We take great care in selecting top notch research studies from reputable pharmaceutical and medical device companies to ensure our patients' safety. We have a highly trained staff that oversee every participant's treatment and overall experience in each clinical trial. Visit our office or website and help us transform healthcare together.....",,,,https://www.facebook.com/allianceresearchcenters?ref=bookmarks
Allied BioScience,https://www.crunchbase.com/organization/allied-bioscience,https://www.alliedbioscience.com/,Biotechnology,"Biotechnology, Science and Engineering","Allied BioScience is dedicated to developing innovative solutions with sound science, to create cleaner human environments.","Allied BioScience is dedicated to developing innovative solutions with sound science, to create cleaner human environments. It leads the way in developing an antimicrobial surface coating technology that inhibits the growth of bacteria, fungi (mold and mildew) and algae which cause odor, staining, and discoloration.",https://www.linkedin.com/company/allied-bioscience-services/about/,,https://twitter.com/alliedbio,
Allied Microbiota,https://www.crunchbase.com/organization/allied-microbiota,https://www.alliedmicrobiota.com/,"Biotechnology, Chemical, Environmental Engineering, Health Care, Life Science, Pollution Control","Biotechnology, Health Care, Science and Engineering, Sustainability",Allied Microbiota is developing a family of microbial products and their enzymes to break down harmful organic chemicals.,"Allied Microbiota, LLC, is a unique biotechnology company that is developing a family of microbial products and their enzymes to break down harmful organic chemicals faster and more economically than current remediation technologies. AMB was formed based on technology developed at Columbia University which is now being developed into AMB’s launch product, PacBac. PacBac is a microbial-based remediation solution that can rapidly reduce the levels of recalcitrant contaminants in soil without having to resort to energy-intensive incineration methods, potentially disrupting the landscape of the $20B a year soil-remediation industry. We offer cost savings of up to 80% compared to existing remediation technologies and our protocol can reduce difficult contaminants like poly-chlorinated biphenyls (PCB) by 80 percent in days.  The rapidity of this treatment rivals remediation approaches like expensive incineration and unlike the use of a dwindling number of classified landfills, we destroy contaminants so that they are no longer a liability. We also have an active R&D program for new strain identification and the development of new bio-products using high throughput screening, synthetic biology, proteomics, data science, and analytical chemistry.",https://www.linkedin.com/company/allied-microbiota/,,https://twitter.com/amicrobiota,
AlliedPath,https://www.crunchbase.com/organization/alliedpath,http://alliedpath.com,"Biotechnology, Health Care, Health Diagnostics","Biotechnology, Health Care, Science and Engineering",AlliedPath is a cancer-focused laboratory that offers solid tumor specific molecular tests to regional hospital and reference laboratories.,"AlliedPath is a cancer-focused molecular diagnostics testing laboratory which offers an extensive menu of high-quality, solid tumor specific molecular tests to regional hospital and reference laboratories. In partnership with our clients, the test results are combined with our expert pathology analysis into an easy to interpret patient report for the oncologist.",,,http://twitter.com/AlliedPath,
Allinaire Therapeutics,https://www.crunchbase.com/organization/allinaire-therapeutics,http://www.allinaire.com,"Biotechnology, Health Care, Therapeutics","Biotechnology, Health Care, Science and Engineering",Allinaire Therapeutics aims to develop novel therapeutics for Chronic Obstructive Pulmonary Disease (COPD) and other pulmonary diseases.,"Allinaire Therapeutics aims to develop novel therapeutics for Chronic Obstructive Pulmonary Disease (COPD) and other pulmonary diseases. The technology is based on the discovery by scientific founders Irina Petrache, MD, and Matthias Clauss, Ph.D. of a novel therapeutic target that plays a central role in the development and progression of lung disease.",,,,
Allion Healthcare,https://www.crunchbase.com/organization/allion-healthcare,http://www.allionhealthcare.com,"Biotechnology, Health Care","Biotechnology, Health Care, Science and Engineering",Allion Healthcare is a national provider of specialty pharmacy and disease management services focused on HIV/AIDS patients as well as,"Allion Healthcare is a national provider of specialty pharmacy and disease management services focused on HIV/AIDS patients as well as specialized biopharmaceutical medications and services to chronically ill patients. Allion Healthcare sells HIV/AIDS medications, ancillary drugs and nutritional supplies under the trade name MOMSPharmacy. Allion Healthcare provides services for the intravenous immunoglobulin, Blood Clotting Factor and other therapies through its Biomed America division. Allion Healthcare works closely with physicians, nurses, clinics, AIDS Service Organizations, and with government and private payors to improve clinical outcomes and reduce treatment costs.",,,,
Alliqua BioMedical,https://www.crunchbase.com/organization/alliqua,http://alliqua.com/,"Biotechnology, Health Diagnostics, Manufacturing","Biotechnology, Health Care, Manufacturing, Science and Engineering","Alliquais a biomedical company that develops, manufactures, and markets its proprietary products by utilizing a technology portfolio.","Alliqua is a biomedical company focused on the development, manufacturing, and marketing of its own proprietary products, utilizing its existing technology portfolio. The company currently markets its own proprietary brands of wound dressings such as SilverSeal® Hydrogel, an antimicrobial dressing; and Hydress® a moist wound dressing.  The company intends to pursue projects in the fields of the active ingredient and transdermal drug delivery, as well as advanced wound care. Alliqua’s core transdermal delivery technology platform is designed to deliver drugs and other beneficial ingredients through the skin.",http://www.linkedin.com/company/2771135,,http://twitter.com/alliquainc,http://www.facebook.com/pages/Alliqua-Inc/188026194668144
AlloCure,https://www.crunchbase.com/organization/allocure,http://www.allocure.com,"Biotechnology, Medical, Therapeutics","Biotechnology, Health Care, Science and Engineering","AlloCure is focused on developing cell therapies for the treatment of various kidney diseases, organ transplants, and multi-organ injuries.","AlloCure is a biotechnology company, develops cell therapies for the treatment of various kidney diseases, organ transplants, and multi-organ injuries. It offers biological therapeutics for acute kidney injuries. AlloCure is based in Burlington, Massachusetts. It has operations in Salt Lake City, Utah, and Hamburg, Germany. The company is dedicated to the development of off-the-shelf biological therapies to treat serious and debilitating diseases that afflict millions of people around the world. AlloCure's unique technology uses processed cells derived from human bone marrow to treat a wide variety of diseases. AlloCure was founded on the unique and proprietary technology developed by Dr. Christof Westenfelder and Dr. Axel Zander. Westenfelder and Zander are world-renowned scientists who have dedicated their careers to developing effective therapies for kidney disease. AlloCure has operations in Salt Lake City Utah and Hamburg Germany.",,,,
Allodynic Therapeutics LLC,https://www.crunchbase.com/organization/allodynic-therapeutics-llc,https://allodynic.com/,"Biotechnology, Clinical Trials, Health Care, Pharmaceutical, Therapeutics","Biotechnology, Health Care, Science and Engineering",Allodynic Therapeutics LLC is a clinical-stage biopharmaceutical company,"Allodynic Therapeutics is a clinical-stage biopharmaceutical company targeting neuropathic pain, migraine, and low back pain. Allodynic is dedicated to substantially improving the lives of those suffering from pain with the use of an innovative product intended to address a newly discovered target for pain. They aspire to potentially end pain as they know it.",,,,
Allogene Therapeutics,https://www.crunchbase.com/organization/allogene-therapeutics,http://allogene.com/,"Biotechnology, Health Diagnostics, Pharmaceutical","Biotechnology, Health Care, Science and Engineering",Allogene Therapeutics is a biotechnology company catalyzing cancer treatment through the development of CAR T therapy.,"Allogene Therapeutics is a clinical stage immuno-oncology company. It is mainly engaged in the development and commercialization of genetically engineered allogeneic T cell therapies for the treatment of cancer. The company is involved in developing a pipeline of multiple allogeneic T cell product candidates utilizing validated gene editing and advanced proprietary cell manufacturing technologies. Its pipeline includes UCART19 which is developed for the treatment of relapsed or refractory acute lymphoblastic leukemia (ALL), as well as several preclinical allogeneic CAR T therapies.",https://www.linkedin.com/company/allogene-therapeutics/,,https://twitter.com/AllogeneTx,
AlloMek Therapeutics LLC,https://www.crunchbase.com/organization/allomek-therapeutics-llc,http://allomek.optimatrix.net,"Biotechnology, Clinical Trials, Pharmaceutical, Therapeutics","Biotechnology, Health Care, Science and Engineering",AlloMek Therapeutics LLC is a privately held pharmaceutical company committed to helping cancer patients,"Allomek Therapeutics is a privately held pharmaceutical company committed to helping cancer patients by the discovery and development of targeted therapies. Allomek’s primary interest lies in the inhibition of targets associated with the Ras pathway. Allomek has discovered a novel class of MEK kinase inhibitors that improve the biopharmaceutical properties of previous MEK inhibitors. Allomek’s clinical candidate, CIP-1374, is an allosteric MEK kinase inhibitor that combines potent activity against MEK1/2 kinase and against chemo-resistant ovarian cancer stem cells.",,,,
Allopartis,https://www.crunchbase.com/organization/aliopartis,,"Biofuel, Biomass Energy, Biotechnology","Biotechnology, Energy, Natural Resources, Science and Engineering, Sustainability",Allopartis develops enzymes to convert biomass into sugar for cellulosic biofuel production and industrial biotechnology.,Allopartis develops enzymes to convert biomass into sugar for cellulosic biofuel production and industrial biotechnology.,,,,
Alloplex Biotherapeutics,https://www.crunchbase.com/organization/alloplex-biotherapeutics,https://www.alloplexbio.com/,"Biopharma, Biotechnology, Health Care","Biotechnology, Health Care, Science and Engineering",Alloplex Biotherapeutics is a privately held Boston based cellular therapeutics company.,"Alloplex Biotherapeutics is a privately held Boston based cellular therapeutics company. Their lead oncology therapeutic is a PBMC-derived multicellular adoptive immunotherapy which they call SUPLEXA cells. They use proprietary leukocyte activator cell lines (ENLiST cells), which are engineered from a common tumor cell line to express an array of immunomodulatory ligands designed to specifically engage and activate various subsets of peripheral blood mononuclear cells (PBMC) through their native receptors.  Alloplex has developed SUPLEXA cells through the use of an all-human in vitro assay which not only models the intended ex vivo activation of patient PBMC but is, in fact, the actual procedure to be deployed in the clinic.  The company was founded in 2016 and is headquartered in Boston, Massachusetts.",https://www.linkedin.com/company/alloplex-biotherapeutics-llc/,,,
Allos Therapeutics,https://www.crunchbase.com/organization/allos-therapeutics,,"Biotechnology, Health Care","Biotechnology, Health Care, Science and Engineering",Allos Therapeutics is a biopharmaceutical company that develops and commercializes anti-cancer therapeutics.,"Allos Therapeutics is a biopharmaceutical company that develops and commercializes anti-cancer therapeutics. FOLOTYN, the company’s main product is a folate analogue metabolic inhibitor design to accumulate preferentially in cancer cells so as to cause cell death.  Allos Therapeutics was founded in 1992 and is headquartered in Westminster, Colorado.  As of September 4, 2012, Allos Therapeutics operates as a subsidiary of Spectrum Pharmaceuticals, Inc.",,,,
Allosteros,https://www.crunchbase.com/organization/allosteros,,"Biotechnology, Clinical Trials, Medical Device, Pharmaceutical, Therapeutics","Biotechnology, Health Care, Science and Engineering",Allosteros Therapeutics Inc. engages in discovery and development of breakthrough small molecule drugs.,"Allosteros Therapeutics Inc. engages in discovery and development of breakthrough small molecule drugs that target allosteric sites on key proteins in disease pathways. Allosteros Therapeutics Inc. was incorporated in 2009 and is based in Palo Alto, California.",https://www.linkedin.com/company-beta/8694169/,,,
Allovate,https://www.crunchbase.com/organization/allovate,http://www.allovate.com/,"Biopharma, Biotechnology, Health Care, Medical, Medical Device","Biotechnology, Health Care, Science and Engineering",Allovate is a biopharmaceutical company creating innovative treatments for people with allergies.,"Allovate, LLC is a specialty biopharmaceutical company that is developing an improved approach to allergen-specific immunotherapy for the treatment of allergic diseases. Allergic diseases affect more than 25% of the global industrial population, at an annual cost in excess of $33 billion in the US alone. There is an enormous and growing unmet need for allergic disease modifying treatment options. Allovate’s mission is to expand the use of immunotherapy among the millions of global allergy sufferers by developing products that are safer, more effective, and easier to administer.",https://www.linkedin.com/company/allovate-llc,,https://twitter.com/allovate,
AlloVir,https://www.crunchbase.com/organization/viracyte,https://www.allovir.com/,"Biotechnology, Clinical Trials, Pharmaceutical","Biotechnology, Health Care, Science and Engineering",AlloVir focuses on  the development of cell therapies and focuses on restoring natural immunity against the virus-associated diseases.,"AlloVir focuses on the development of cell therapies and focuses on restoring natural immunity against the virus-associated diseases. It provides an ideal environment for ViraCyte to develop and advance its product pipeline from discovery through late-stage clinical trials. The company was founded in 2013 and headquartered in 	Houston, Texas.",https://www.linkedin.com/company/allovir,,,
Alloy Therapeutics,https://www.crunchbase.com/organization/alloy-therapeutics,https://www.alloytx.com/,"Biopharma, Biotechnology, Life Science","Biotechnology, Health Care, Science and Engineering",Alloy Therapeutics makes medicine by democratizing access to foundational drug discovery platforms and services.,"Alloy Therapeutics makes medicine by democratizing access to foundational drug discovery platforms and services. Alloy-Gx, its first platform, is a royalty-free suite of immunocompetent transgenic mice enabling best-in-class in vivo human antibody discovery.  Founded in 2017, Alloy Therapeutics is headquartered in Lexington, Massachusetts.",,,,
Allozyne,https://www.crunchbase.com/organization/allozyne,http://www.allozyne.com,"Biotechnology, Health Care, Therapeutics","Biotechnology, Health Care, Science and Engineering","Allozyne develops technologies that improve the efficacy, safety, dosing, and other characteristics of protein-based therapeutics.","Allozyne develops and commercializes technologies that enable improvements in the efficacy, safety, dosing, and other characteristics of protein-based therapeutics, including peptides, antibodies, and vaccines. Its PEGylated IFN beta is for the treatment of multiple sclerosis. The company was founded in 2005 and is based in Seattle, Washington.",https://www.linkedin.com/company/allozyne/about/,,,
Alltech,https://www.crunchbase.com/organization/alltech,http://www.alltech.com/,"Agriculture, Biotechnology, Fitness, Health Care","Agriculture and Farming, Biotechnology, Health Care, Science and Engineering, Sports","Alltech is a global animal health company providing natural, nutritional supplements for livestock and poultry producers.","Founded in 1980 by Dr. Pearse Lyons, Alltech improves the health and performance of people, animals, and plants through natural nutrition and scientific innovation. It is a global animal health company providing natural, nutritional supplements for livestock and poultry producers",https://www.linkedin.com/company/alltech,,https://twitter.com/Alltech,https://www.facebook.com/AlltechNaturally
alltemp,https://www.crunchbase.com/organization/alltemp,https://alltempsolutions.com/,Biotechnology,"Biotechnology, Science and Engineering",alltemp is protected it Intellectual Property with five International Patents Pending.,"alltemp® established in Oregon, and later incorporated in Nevada. Fundamentally alltemp®, has been grown as an R&D company until the various products and applications could be tested and verified and eventually introduced into the global market. Research and development are at the heart of alltemp®. Only once stringent thresholds are met, field-tested and mathematically replicated is a product released to the market. all*temp’s mission is to find economically-viable alternatives for refrigerant that are environmentally neutral, chemically innocuous and perpetuate the health and well-being of people and their environment.",,,,
Ally Therapeutics,https://www.crunchbase.com/organization/ally-therapeutics,https://www.allytx.com/,"Biopharma, Biotechnology, Health Care","Biotechnology, Health Care, Science and Engineering",Ally Therapeutics solves the immune response barriers for gene therapy.,"Ally Therapeutics solves the immune response barriers for gene therapy.  They are dedicated to solving the immune response issues that limit the safety and efficacy of in vivo gene therapies. It is backed by ARCH, Alta, and UCB Ventures. The company is a new biotech company based in Cambridge, Massachusetts, and was founded in 2018.",https://www.linkedin.com/company/ally-therapeutics/,,,
